,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,ERBE,7.5,4.5,12.9,LOW_SHRUB,78.072,78.080,47.998,48.017,85.918,85.821,30.074,30.064,163.990,163.900,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
1,ERBE,7.5,4.5,12.9,LOW_SHRUB,78.072,78.080,47.998,48.017,85.918,85.821,30.074,30.064,163.990,163.900,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
2,ERBE,7.5,19.5,12.9,LOW_SHRUB,78.200,78.208,48.074,48.093,85.918,85.821,30.126,30.116,164.118,164.029,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
3,ERBE,7.5,19.5,12.9,LOW_SHRUB,78.200,78.208,48.074,48.093,85.918,85.821,30.126,30.116,164.118,164.029,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
4,ERBE,7.5,45.0,12.9,LOW_SHRUB,78.783,78.791,48.419,48.439,85.918,85.822,30.363,30.352,164.701,164.612,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
5,ERBE,7.5,45.0,12.9,LOW_SHRUB,78.783,78.791,48.419,48.439,85.918,85.822,30.363,30.352,164.701,164.612,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
6,ERBE,7.5,75.0,12.9,LOW_SHRUB,79.888,79.897,49.106,49.125,85.919,85.823,30.783,30.771,165.807,165.718,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
7,ERBE,7.5,75.0,12.9,LOW_SHRUB,79.888,79.897,49.106,49.125,85.919,85.823,30.783,30.771,165.807,165.718,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
8,ERBE,7.5,105.0,12.9,LOW_SHRUB,81.367,81.375,50.037,50.057,85.920,85.824,31.330,31.318,167.288,167.198,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
9,ERBE,7.5,105.0,12.9,LOW_SHRUB,81.367,81.375,50.037,50.057,85.920,85.824,31.330,31.318,167.288,167.198,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
10,ERBE,7.5,135.0,12.9,LOW_SHRUB,83.051,83.058,51.110,51.130,85.922,85.825,31.941,31.928,168.972,168.882,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
11,ERBE,7.5,135.0,12.9,LOW_SHRUB,83.051,83.058,51.110,51.130,85.922,85.825,31.941,31.928,168.972,168.882,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
12,ERBE,7.5,160.5,12.9,LOW_SHRUB,84.353,84.360,51.909,51.930,85.923,85.826,32.443,32.430,170.275,170.185,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
13,ERBE,7.5,160.5,12.9,LOW_SHRUB,84.353,84.360,51.909,51.930,85.923,85.826,32.443,32.430,170.275,170.185,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
14,ERBE,7.5,175.5,12.9,LOW_SHRUB,84.779,84.786,52.162,52.183,85.923,85.827,32.617,32.603,170.702,170.611,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
15,ERBE,7.5,175.5,12.9,LOW_SHRUB,84.779,84.786,52.162,52.183,85.923,85.827,32.617,32.603,170.702,170.611,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
16,ERBE,21.0,4.5,12.9,LOW_SHRUB,72.338,72.347,44.251,44.269,85.541,85.439,28.087,28.078,157.879,157.785,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
17,ERBE,21.0,4.5,12.9,LOW_SHRUB,72.338,72.347,44.251,44.269,85.541,85.439,28.087,28.078,157.879,157.785,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
18,ERBE,21.0,19.5,12.9,LOW_SHRUB,72.541,72.551,44.376,44.394,85.542,85.439,28.165,28.157,158.083,157.989,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
19,ERBE,21.0,19.5,12.9,LOW_SHRUB,72.541,72.551,44.376,44.394,85.542,85.439,28.165,28.157,158.083,157.989,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
20,ERBE,21.0,45.0,12.9,LOW_SHRUB,73.474,73.483,44.950,44.968,85.542,85.440,28.524,28.515,159.016,158.922,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
21,ERBE,21.0,45.0,12.9,LOW_SHRUB,73.474,73.483,44.950,44.968,85.542,85.440,28.524,28.515,159.016,158.922,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
22,ERBE,21.0,75.0,12.9,LOW_SHRUB,75.545,75.554,46.182,46.200,85.544,85.442,29.363,29.354,161.088,160.995,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
23,ERBE,21.0,75.0,12.9,LOW_SHRUB,75.545,75.554,46.182,46.200,85.544,85.442,29.363,29.354,161.088,160.995,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
24,ERBE,21.0,105.0,12.9,LOW_SHRUB,78.512,78.522,47.942,47.961,85.546,85.444,30.571,30.561,164.059,163.965,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
25,ERBE,21.0,105.0,12.9,LOW_SHRUB,78.512,78.522,47.942,47.961,85.546,85.444,30.571,30.561,164.059,163.965,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
26,ERBE,21.0,135.0,12.9,LOW_SHRUB,81.696,81.705,49.885,49.906,85.549,85.447,31.810,31.799,167.245,167.150,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
27,ERBE,21.0,135.0,12.9,LOW_SHRUB,81.696,81.705,49.885,49.906,85.549,85.447,31.810,31.799,167.245,167.150,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
28,ERBE,21.0,160.5,12.9,LOW_SHRUB,84.003,84.011,51.356,51.376,85.551,85.449,32.647,32.635,169.554,169.459,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
29,ERBE,21.0,160.5,12.9,LOW_SHRUB,84.003,84.011,51.356,51.376,85.551,85.449,32.647,32.635,169.554,169.459,196.595,196.549,145.716,145.759,363.604,19390113388512460295984285491839526502400000000.000,50.879,50.790,560.199,19440042515104131198460234744541306945536000000.000
