,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,ERBE,7.5,4.5,12.9,HI_SHRUB,48.903,48.924,30.665,30.678,95.022,94.587,18.238,18.247,143.925,143.510,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
1,ERBE,7.5,4.5,12.9,HI_SHRUB,48.903,48.924,30.665,30.678,95.022,94.587,18.238,18.247,143.925,143.510,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
2,ERBE,7.5,19.5,12.9,HI_SHRUB,49.006,49.027,30.725,30.737,95.022,94.587,18.281,18.290,144.028,143.612,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
3,ERBE,7.5,19.5,12.9,HI_SHRUB,49.006,49.027,30.725,30.737,95.022,94.587,18.281,18.290,144.028,143.612,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
4,ERBE,7.5,45.0,12.9,HI_SHRUB,49.488,49.509,31.002,31.014,95.022,94.587,18.486,18.495,144.510,144.095,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
5,ERBE,7.5,45.0,12.9,HI_SHRUB,49.488,49.509,31.002,31.014,95.022,94.587,18.486,18.495,144.510,144.095,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
6,ERBE,7.5,75.0,12.9,HI_SHRUB,50.298,50.319,31.507,31.519,95.022,94.587,18.791,18.800,145.320,144.905,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
7,ERBE,7.5,75.0,12.9,HI_SHRUB,50.298,50.319,31.507,31.519,95.022,94.587,18.791,18.800,145.320,144.905,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
8,ERBE,7.5,105.0,12.9,HI_SHRUB,51.351,51.372,32.169,32.182,95.022,94.587,19.182,19.190,146.373,145.958,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
9,ERBE,7.5,105.0,12.9,HI_SHRUB,51.351,51.372,32.169,32.182,95.022,94.587,19.182,19.190,146.373,145.958,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
10,ERBE,7.5,135.0,12.9,HI_SHRUB,52.575,52.596,32.936,32.949,95.022,94.587,19.639,19.647,147.597,147.182,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
11,ERBE,7.5,135.0,12.9,HI_SHRUB,52.575,52.596,32.936,32.949,95.022,94.587,19.639,19.647,147.597,147.182,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
12,ERBE,7.5,160.5,12.9,HI_SHRUB,53.541,53.562,33.478,33.492,95.022,94.587,20.063,20.070,148.563,148.147,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
13,ERBE,7.5,160.5,12.9,HI_SHRUB,53.541,53.562,33.478,33.492,95.022,94.587,20.063,20.070,148.563,148.147,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
14,ERBE,7.5,175.5,12.9,HI_SHRUB,53.878,53.899,33.661,33.675,95.022,94.587,20.217,20.224,148.900,148.484,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
15,ERBE,7.5,175.5,12.9,HI_SHRUB,53.878,53.899,33.661,33.675,95.022,94.587,20.217,20.224,148.900,148.484,110.849,110.798,97.276,97.299,429.301,19390113388512460295984285491839526502400000000.000,13.572,13.499,540.149,19440042515104131198460234744541306945536000000.000
