,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,ERBE,7.5,4.5,12.9,LOW_SHRUB,54.232,54.254,34.022,34.034,94.257,93.915,20.210,20.220,148.489,148.168,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
1,ERBE,7.5,4.5,12.9,LOW_SHRUB,54.232,54.254,34.022,34.034,94.257,93.915,20.210,20.220,148.489,148.168,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
2,ERBE,7.5,19.5,12.9,LOW_SHRUB,54.329,54.351,34.080,34.091,94.257,93.915,20.250,20.260,148.586,148.265,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
3,ERBE,7.5,19.5,12.9,LOW_SHRUB,54.329,54.351,34.080,34.091,94.257,93.915,20.250,20.260,148.586,148.265,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
4,ERBE,7.5,45.0,12.9,LOW_SHRUB,54.774,54.796,34.341,34.353,94.257,93.916,20.432,20.443,149.031,148.711,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
5,ERBE,7.5,45.0,12.9,LOW_SHRUB,54.774,54.796,34.341,34.353,94.257,93.916,20.432,20.443,149.031,148.711,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
6,ERBE,7.5,75.0,12.9,LOW_SHRUB,55.588,55.611,34.847,34.859,94.258,93.916,20.741,20.752,149.846,149.525,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
7,ERBE,7.5,75.0,12.9,LOW_SHRUB,55.588,55.611,34.847,34.859,94.258,93.916,20.741,20.752,149.846,149.525,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
8,ERBE,7.5,105.0,12.9,LOW_SHRUB,56.652,56.674,35.517,35.530,94.258,93.917,21.135,21.145,150.910,150.590,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
9,ERBE,7.5,105.0,12.9,LOW_SHRUB,56.652,56.674,35.517,35.530,94.258,93.917,21.135,21.145,150.910,150.590,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
10,ERBE,7.5,135.0,12.9,LOW_SHRUB,57.845,57.868,36.275,36.288,94.259,93.917,21.570,21.580,152.104,151.784,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
11,ERBE,7.5,135.0,12.9,LOW_SHRUB,57.845,57.868,36.275,36.288,94.259,93.917,21.570,21.580,152.104,151.784,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
12,ERBE,7.5,160.5,12.9,LOW_SHRUB,58.756,58.778,36.822,36.835,94.259,93.918,21.934,21.943,153.015,152.695,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
13,ERBE,7.5,160.5,12.9,LOW_SHRUB,58.756,58.778,36.822,36.835,94.259,93.918,21.934,21.943,153.015,152.695,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
14,ERBE,7.5,175.5,12.9,LOW_SHRUB,59.057,59.079,36.997,37.010,94.259,93.918,22.059,22.068,153.316,152.995,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
15,ERBE,7.5,175.5,12.9,LOW_SHRUB,59.057,59.079,36.997,37.010,94.259,93.918,22.059,22.068,153.316,152.995,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
16,ERBE,21.0,4.5,12.9,LOW_SHRUB,50.253,50.275,31.346,31.357,93.737,93.393,18.907,18.918,143.990,143.667,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
17,ERBE,21.0,4.5,12.9,LOW_SHRUB,50.253,50.275,31.346,31.357,93.737,93.393,18.907,18.918,143.990,143.667,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
18,ERBE,21.0,19.5,12.9,LOW_SHRUB,50.398,50.420,31.436,31.447,93.737,93.393,18.962,18.974,144.135,143.812,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
19,ERBE,21.0,19.5,12.9,LOW_SHRUB,50.398,50.420,31.436,31.447,93.737,93.393,18.962,18.974,144.135,143.812,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
20,ERBE,21.0,45.0,12.9,LOW_SHRUB,51.067,51.090,31.849,31.860,93.738,93.394,19.218,19.230,144.805,144.482,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
21,ERBE,21.0,45.0,12.9,LOW_SHRUB,51.067,51.090,31.849,31.860,93.738,93.394,19.218,19.230,144.805,144.482,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
22,ERBE,21.0,75.0,12.9,LOW_SHRUB,52.585,52.608,32.747,32.758,93.739,93.395,19.838,19.850,146.324,146.001,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
23,ERBE,21.0,75.0,12.9,LOW_SHRUB,52.585,52.608,32.747,32.758,93.739,93.395,19.838,19.850,146.324,146.001,126.714,126.672,104.953,104.977,415.507,19390113388512460295984285491839526502400000000.000,21.761,21.695,542.221,19440042515104131198460234744541306945536000000.000
