,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,ERBE,7.5,4.5,12.9,HI_SHRUB,62.206,62.229,36.239,36.254,103.767,103.247,25.967,25.976,165.973,165.475,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
1,ERBE,7.5,4.5,12.9,HI_SHRUB,62.206,62.229,36.239,36.254,103.767,103.247,25.967,25.976,165.973,165.475,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
2,ERBE,7.5,19.5,12.9,HI_SHRUB,62.347,62.370,36.326,36.341,103.767,103.247,26.021,26.030,166.114,165.616,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
3,ERBE,7.5,19.5,12.9,HI_SHRUB,62.347,62.370,36.326,36.341,103.767,103.247,26.021,26.030,166.114,165.616,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
4,ERBE,7.5,45.0,12.9,HI_SHRUB,62.992,63.016,36.724,36.738,103.767,103.248,26.269,26.277,166.760,166.262,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
5,ERBE,7.5,45.0,12.9,HI_SHRUB,62.992,63.016,36.724,36.738,103.767,103.248,26.269,26.277,166.760,166.262,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
6,ERBE,7.5,75.0,12.9,HI_SHRUB,64.188,64.211,37.505,37.520,103.768,103.249,26.683,26.691,167.956,167.458,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
7,ERBE,7.5,75.0,12.9,HI_SHRUB,64.188,64.211,37.505,37.520,103.768,103.249,26.683,26.691,167.956,167.458,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
8,ERBE,7.5,105.0,12.9,HI_SHRUB,65.788,65.811,38.567,38.583,103.770,103.250,27.221,27.229,169.558,169.059,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
9,ERBE,7.5,105.0,12.9,HI_SHRUB,65.788,65.811,38.567,38.583,103.770,103.250,27.221,27.229,169.558,169.059,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
10,ERBE,7.5,135.0,12.9,HI_SHRUB,67.630,67.652,39.797,39.813,103.771,103.251,27.833,27.839,171.401,170.902,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
11,ERBE,7.5,135.0,12.9,HI_SHRUB,67.630,67.652,39.797,39.813,103.771,103.251,27.833,27.839,171.401,170.902,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
12,ERBE,7.5,160.5,12.9,HI_SHRUB,69.097,69.118,40.721,40.738,103.772,103.252,28.375,28.381,172.868,172.369,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
13,ERBE,7.5,160.5,12.9,HI_SHRUB,69.097,69.118,40.721,40.738,103.772,103.252,28.375,28.381,172.868,172.369,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
14,ERBE,7.5,175.5,12.9,HI_SHRUB,69.592,69.613,41.018,41.035,103.772,103.252,28.573,28.578,173.364,172.864,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
15,ERBE,7.5,175.5,12.9,HI_SHRUB,69.592,69.613,41.018,41.035,103.772,103.252,28.573,28.578,173.364,172.864,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
16,ERBE,21.0,4.5,12.9,HI_SHRUB,56.102,56.127,32.075,32.087,103.124,102.598,24.028,24.040,159.226,158.723,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
17,ERBE,21.0,4.5,12.9,HI_SHRUB,56.102,56.127,32.075,32.087,103.124,102.598,24.028,24.040,159.226,158.723,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
18,ERBE,21.0,19.5,12.9,HI_SHRUB,56.314,56.339,32.214,32.226,103.124,102.598,24.100,24.112,159.438,158.935,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
19,ERBE,21.0,19.5,12.9,HI_SHRUB,56.314,56.339,32.214,32.226,103.124,102.598,24.100,24.112,159.438,158.935,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
20,ERBE,21.0,45.0,12.9,HI_SHRUB,57.288,57.313,32.853,32.867,103.125,102.599,24.435,24.447,160.413,159.910,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
21,ERBE,21.0,45.0,12.9,HI_SHRUB,57.288,57.313,32.853,32.867,103.125,102.599,24.435,24.447,160.413,159.910,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
22,ERBE,21.0,75.0,12.9,HI_SHRUB,59.504,59.529,34.238,34.252,103.126,102.601,25.266,25.277,162.630,162.128,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
23,ERBE,21.0,75.0,12.9,HI_SHRUB,59.504,59.529,34.238,34.252,103.126,102.601,25.266,25.277,162.630,162.128,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
24,ERBE,21.0,105.0,12.9,HI_SHRUB,62.744,62.768,36.240,36.254,103.129,102.603,26.504,26.514,165.872,165.370,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
25,ERBE,21.0,105.0,12.9,HI_SHRUB,62.744,62.768,36.240,36.254,103.129,102.603,26.504,26.514,165.872,165.370,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
26,ERBE,21.0,135.0,12.9,HI_SHRUB,66.209,66.233,38.455,38.470,103.132,102.606,27.755,27.764,169.341,168.837,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
27,ERBE,21.0,135.0,12.9,HI_SHRUB,66.209,66.233,38.455,38.470,103.132,102.606,27.755,27.764,169.341,168.837,136.839,136.816,102.765,102.793,491.554,19390113388512460295984285491839526502400000000.000,34.074,34.024,628.393,19440042515104131198460234744541306945536000000.000
