,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,ERBE,7.5,4.5,12.9,OCEAN,44.354,44.402,17.534,17.545,96.522,96.069,26.819,26.857,140.876,140.470,31.926,31.942,17.366,17.371,430.938,19390113388512460295984285491839526502400000000.000,14.560,14.570,462.864,19440042515104131198460234744541306945536000000.000
1,ERBE,7.5,4.5,12.9,OCEAN,44.354,44.402,17.534,17.545,96.522,96.069,26.819,26.857,140.876,140.470,31.926,31.942,17.366,17.371,430.938,19390113388512460295984285491839526502400000000.000,14.560,14.570,462.864,19440042515104131198460234744541306945536000000.000
2,ERBE,7.5,19.5,12.9,OCEAN,43.923,43.972,17.292,17.302,96.522,96.069,26.631,26.670,140.445,140.039,31.926,31.942,17.366,17.371,430.938,19390113388512460295984285491839526502400000000.000,14.560,14.570,462.864,19440042515104131198460234744541306945536000000.000
3,ERBE,7.5,19.5,12.9,OCEAN,43.923,43.972,17.292,17.302,96.522,96.069,26.631,26.670,140.445,140.039,31.926,31.942,17.366,17.371,430.938,19390113388512460295984285491839526502400000000.000,14.560,14.570,462.864,19440042515104131198460234744541306945536000000.000
4,ERBE,7.5,45.0,12.9,OCEAN,42.263,42.312,16.353,16.363,96.520,96.067,25.910,25.950,138.782,138.378,31.926,31.942,17.366,17.371,430.938,19390113388512460295984285491839526502400000000.000,14.560,14.570,462.864,19440042515104131198460234744541306945536000000.000
5,ERBE,7.5,45.0,12.9,OCEAN,42.263,42.312,16.353,16.363,96.520,96.067,25.910,25.950,138.782,138.378,31.926,31.942,17.366,17.371,430.938,19390113388512460295984285491839526502400000000.000,14.560,14.570,462.864,19440042515104131198460234744541306945536000000.000
6,ERBE,7.5,75.0,12.9,OCEAN,39.939,39.990,15.021,15.030,96.517,96.065,24.918,24.960,136.456,136.054,31.926,31.942,17.366,17.371,430.938,19390113388512460295984285491839526502400000000.000,14.560,14.570,462.864,19440042515104131198460234744541306945536000000.000
7,ERBE,7.5,75.0,12.9,OCEAN,39.939,39.990,15.021,15.030,96.517,96.065,24.918,24.960,136.456,136.054,31.926,31.942,17.366,17.371,430.938,19390113388512460295984285491839526502400000000.000,14.560,14.570,462.864,19440042515104131198460234744541306945536000000.000
8,ERBE,7.5,105.0,12.9,OCEAN,38.159,38.211,13.980,13.989,96.516,96.063,24.179,24.222,134.675,134.273,31.926,31.942,17.366,17.371,430.938,19390113388512460295984285491839526502400000000.000,14.560,14.570,462.864,19440042515104131198460234744541306945536000000.000
9,ERBE,7.5,105.0,12.9,OCEAN,38.159,38.211,13.980,13.989,96.516,96.063,24.179,24.222,134.675,134.273,31.926,31.942,17.366,17.371,430.938,19390113388512460295984285491839526502400000000.000,14.560,14.570,462.864,19440042515104131198460234744541306945536000000.000
