,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,ERBE,7.5,4.5,12.9,SNOW,260.232,260.358,100.866,100.984,48.158,48.171,159.366,159.374,308.391,308.528,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
1,ERBE,7.5,4.5,12.9,SNOW,260.232,260.358,100.866,100.984,48.158,48.171,159.366,159.374,308.391,308.528,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
2,ERBE,7.5,19.5,12.9,SNOW,260.302,260.428,100.896,101.013,48.158,48.171,159.406,159.415,308.461,308.598,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
3,ERBE,7.5,19.5,12.9,SNOW,260.302,260.428,100.896,101.013,48.158,48.171,159.406,159.415,308.461,308.598,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
4,ERBE,7.5,45.0,12.9,SNOW,260.618,260.744,101.028,101.146,48.158,48.171,159.590,159.598,308.777,308.915,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
5,ERBE,7.5,45.0,12.9,SNOW,260.618,260.744,101.028,101.146,48.158,48.171,159.590,159.598,308.777,308.915,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
6,ERBE,7.5,75.0,12.9,SNOW,261.226,261.352,101.288,101.406,48.159,48.171,159.938,159.947,309.385,309.523,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
7,ERBE,7.5,75.0,12.9,SNOW,261.226,261.352,101.288,101.406,48.159,48.171,159.938,159.947,309.385,309.523,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
8,ERBE,7.5,105.0,12.9,SNOW,262.008,262.135,101.627,101.745,48.159,48.172,160.381,160.390,310.167,310.306,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
9,ERBE,7.5,105.0,12.9,SNOW,262.008,262.135,101.627,101.745,48.159,48.172,160.381,160.390,310.167,310.306,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
10,ERBE,7.5,135.0,12.9,SNOW,262.852,262.979,101.997,102.115,48.159,48.172,160.855,160.864,311.011,311.151,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
11,ERBE,7.5,135.0,12.9,SNOW,262.852,262.979,101.997,102.115,48.159,48.172,160.855,160.864,311.011,311.151,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
12,ERBE,7.5,160.5,12.9,SNOW,263.476,263.603,102.265,102.384,48.159,48.172,161.210,161.219,311.635,311.775,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
13,ERBE,7.5,160.5,12.9,SNOW,263.476,263.603,102.265,102.384,48.159,48.172,161.210,161.219,311.635,311.775,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
14,ERBE,7.5,175.5,12.9,SNOW,263.673,263.800,102.350,102.468,48.159,48.172,161.323,161.332,311.832,311.972,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
15,ERBE,7.5,175.5,12.9,SNOW,263.673,263.800,102.350,102.468,48.159,48.172,161.323,161.332,311.832,311.972,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
16,ERBE,21.0,4.5,12.9,SNOW,256.105,256.223,99.369,99.485,48.120,48.131,156.736,156.738,304.225,304.354,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
17,ERBE,21.0,4.5,12.9,SNOW,256.105,256.223,99.369,99.485,48.120,48.131,156.736,156.738,304.225,304.354,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
18,ERBE,21.0,19.5,12.9,SNOW,256.229,256.348,99.422,99.537,48.120,48.131,156.808,156.811,304.350,304.479,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
19,ERBE,21.0,19.5,12.9,SNOW,256.229,256.348,99.422,99.537,48.120,48.131,156.808,156.811,304.350,304.479,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
20,ERBE,21.0,45.0,12.9,SNOW,256.796,256.915,99.660,99.776,48.121,48.132,157.136,157.139,304.917,305.047,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
21,ERBE,21.0,45.0,12.9,SNOW,256.796,256.915,99.660,99.776,48.121,48.132,157.136,157.139,304.917,305.047,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
22,ERBE,21.0,75.0,12.9,SNOW,258.009,258.129,100.164,100.280,48.121,48.132,157.845,157.849,306.130,306.261,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
23,ERBE,21.0,75.0,12.9,SNOW,258.009,258.129,100.164,100.280,48.121,48.132,157.845,157.849,306.130,306.261,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
24,ERBE,21.0,105.0,12.9,SNOW,259.682,259.803,100.863,100.980,48.122,48.133,158.819,158.823,307.804,307.936,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
25,ERBE,21.0,105.0,12.9,SNOW,259.682,259.803,100.863,100.980,48.122,48.133,158.819,158.823,307.804,307.936,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
26,ERBE,21.0,135.0,12.9,SNOW,261.421,261.543,101.600,101.718,48.123,48.134,159.820,159.825,309.543,309.677,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
27,ERBE,21.0,135.0,12.9,SNOW,261.421,261.543,101.600,101.718,48.123,48.134,159.820,159.825,309.543,309.677,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
28,ERBE,21.0,160.5,12.9,SNOW,262.596,262.719,102.117,102.235,48.123,48.134,160.480,160.485,310.719,310.853,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
29,ERBE,21.0,160.5,12.9,SNOW,262.596,262.719,102.117,102.235,48.123,48.134,160.480,160.485,310.719,310.853,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
30,ERBE,21.0,175.5,12.9,SNOW,262.954,263.077,102.273,102.391,48.123,48.134,160.681,160.687,311.077,311.211,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
31,ERBE,21.0,175.5,12.9,SNOW,262.954,263.077,102.273,102.391,48.123,48.134,160.681,160.687,311.077,311.211,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
32,ERBE,33.0,4.5,12.9,SNOW,251.607,251.714,97.939,98.052,48.050,48.059,153.668,153.662,299.657,299.773,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
33,ERBE,33.0,4.5,12.9,SNOW,251.607,251.714,97.939,98.052,48.050,48.059,153.668,153.662,299.657,299.773,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
34,ERBE,33.0,19.5,12.9,SNOW,251.759,251.866,98.002,98.115,48.050,48.059,153.757,153.751,299.809,299.925,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
35,ERBE,33.0,19.5,12.9,SNOW,251.759,251.866,98.002,98.115,48.050,48.059,153.757,153.751,299.809,299.925,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
36,ERBE,33.0,45.0,12.9,SNOW,252.465,252.572,98.291,98.405,48.050,48.059,154.173,154.168,300.515,300.631,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
37,ERBE,33.0,45.0,12.9,SNOW,252.465,252.572,98.291,98.405,48.050,48.059,154.173,154.168,300.515,300.631,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
38,ERBE,33.0,75.0,12.9,SNOW,253.960,254.070,98.897,99.011,48.051,48.060,155.064,155.059,302.011,302.129,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
39,ERBE,33.0,75.0,12.9,SNOW,253.960,254.070,98.897,99.011,48.051,48.060,155.064,155.059,302.011,302.129,835.949,836.679,319.914,320.192,151.444,19390113388512460295984285491839526502400000000.000,516.035,516.487,987.394,19440042515104131198460234744541306945536000000.000
